cust_id,dev_id,device_name,line,released,dob,postcode,sex,pronouns,emoji_modifier,age
02501430-efec-485e-ae2b-13017898e5e5,mg-2021-960,Advance 2,Advance,2021-07-08,1975-01-20,T5R5M1,NA,NA,U+1F3FB,47
0255b420-1d48-44c3-8865-44b22ba469d9,mg-2021-960,Advance 2,Advance,2021-07-08,1974-03-28,T2Y3N7,Male,he/him,NA,48
0256cc70-d1ef-4a75-9c96-bb536823b9f6,mg-2021-960,Advance 2,Advance,2021-07-08,1950-02-24,R3M1C6,Male,he/him,U+1F3FB,72
025822ff-aa80-4e98-84fa-399f9e675575,mg-2020-909,Run BE,Run,2020-11-20,1986-04-19,R3J1N6,Female,she/her,U+1F3FD,35
025861b7-8a31-421c-9faa-ddb173eb3b97,mg-2020-909,Run BE,Run,2020-11-20,1957-01-10,G3G2A4,Male,he/him,U+1F3FE,65
025c4df6-790c-4e66-88ee-68a31f480aec,mg-2021-960,Advance 2,Advance,2021-07-08,1972-03-28,M2J1L6,Female,she/her,U+1F3FD,50
025d633e-3992-4e62-9799-163e0d7db1b0,mg-2020-658,Active Alpha,Active,2020-12-30,2002-07-27,M4P2P4,Female,she/her,U+1F3FB,19
0268272f-7878-43ed-8adb-a1c87b28e498,mg-2021-960,Advance 2,Advance,2021-07-08,2002-10-04,V3H1R7,Female,she/her,NA,19
026eb45a-7b6e-4bb2-a5b0-691ad99d0cf1,mg-2019-427,Active HR,Active,2019-10-13,1944-05-04,V6A3L6,Female,she/her,U+1F3FE,77
0278dfd3-9016-4bec-a46a-43c3d13ea731,mg-2021-987,Run ON,Run,2021-12-04,1993-02-11,K2C4G5,Male,he/him,U+1F3FB,29
027b22b9-ad56-4da2-b976-e26919730c8d,mg-2020-658,Active Alpha,Active,2020-12-30,1994-07-06,L9H2C7,Male,he/him,U+1F3FE,27
02800b83-71ff-4302-af4e-bcaa05ad3914,mg-2020-827,Advance,Advance,2020-08-20,1959-04-19,M3H1S8,Male,he/him,U+1F3FD,62
0283c3aa-4e1d-4f3d-a910-d184f2fb496c,mg-2019-427,Active HR,Active,2019-10-13,1984-10-03,M5M2H6,Female,she/her,NA,37
02879a22-3b28-4400-9017-229ad223ba87,mg-2020-658,Active Alpha,Active,2020-12-30,1937-01-06,M1S2G9,Female,she/her,NA,85
028b66f9-e563-4938-9537-995a9f1c4607,mg-2021-960,Advance 2,Advance,2021-07-08,1986-08-13,H4L1L9,Female,she/her,U+1F3FE,35
028f2d15-acf9-482e-9df5-c76dcaeb9574,mg-2021-960,Advance 2,Advance,2021-07-08,2001-08-30,H3C0S2,Male,he/him,U+1F3FF,20
02934fcd-ac22-499c-838a-ef71980cc870,mg-2021-987,Run ON,Run,2021-12-04,1960-03-24,M1K2H7,Male,he/him,U+1F3FB,62
02957470-52f1-4cb9-a774-391f682d65ef,mg-2021-960,Advance 2,Advance,2021-07-08,1961-06-15,T3B0V2,Female,she/her,U+1F3FD,60
029f7a67-ebad-42f4-bffe-eb30148f1240,mg-2021-960,Advance 2,Advance,2021-07-08,1965-10-08,R2H2W9,Male,he/him,U+1F3FE,56
02a37ec3-649c-4484-af93-ce2a116973e0,mg-2021-987,Run ON,Run,2021-12-04,1950-01-30,K1E3H8,Male,he/him,U+1F3FB,72
02a4a466-e632-4f4a-b2fb-00284bb53f81,mg-2020-658,Active Alpha,Active,2020-12-30,1953-11-14,G1C5A9,NA,NA,U+1F3FF,68
02a81400-a447-44fb-a77a-a0b0491cf58d,mg-2021-987,Run ON,Run,2021-12-04,1967-03-18,J4W1W7,Female,she/her,U+1F3FF,55
02a88be1-d6bc-49ab-9d7b-b1502720436a,mg-2021-987,Run ON,Run,2021-12-04,1986-12-24,L5V2T2,Male,he/him,NA,35
02ac2895-e108-412c-b970-a0873267b59a,mg-2021-960,Advance 2,Advance,2021-07-08,1988-07-28,H4S1C7,Female,she/her,NA,33
02ad8cbc-5c1a-4d27-9d91-ce35f2c8f2d2,mg-2020-909,Run BE,Run,2020-11-20,1966-07-03,B1N2M8,Female,she/her,U+1F3FE,55
02b6debe-3ec8-453b-bbc7-1c50a0ab4d98,mg-2020-827,Advance,Advance,2020-08-20,1992-01-10,T3K6G9,Female,she/her,U+1F3FC,30
02bc1aec-a1a9-4d2f-a245-115c36580e62,mg-2021-987,Run ON,Run,2021-12-04,1986-08-21,V6Z0A6,Female,she/her,NA,35
02bf06d3-b9af-491a-831b-7b9068f3ba27,mg-2019-517,Run 875,Run,2019-09-12,1968-06-18,M7Y2K5,Male,he/him,NA,53
02c83c28-bc28-406f-b577-353655441771,mg-2021-960,Advance 2,Advance,2021-07-08,1989-10-15,M4B2H7,Male,he/him,U+1F3FD,32
02ceb24d-67f8-424d-b2ca-5664935a64c8,mg-2020-909,Run BE,Run,2020-11-20,1963-04-06,H1A5G3,Female,she/her,NA,59
02d2f8ad-59a1-4b8a-9fbd-5869aa3edca5,mg-2020-909,Run BE,Run,2020-11-20,1967-08-16,M1L3Y2,Male,he/him,U+1F3FC,54
02d74165-fddd-4d31-bdc8-fcc2c124c06d,mg-2019-517,Run 875,Run,2019-09-12,1975-02-01,R2K2A6,Female,she/her,U+1F3FC,47
02dc8b8b-2604-4427-8d4d-76fe4c7d522c,mg-2021-960,Advance 2,Advance,2021-07-08,1963-11-28,T6B2A2,Female,she/her,NA,58
02e024a0-a93f-42b4-a98f-c7c7864af07c,mg-2021-987,Run ON,Run,2021-12-04,1992-04-27,M1J1E8,Female,she/her,U+1F3FB,29
02e24e8d-71cb-4b1e-8e88-67173aec4f33,mg-2020-909,Run BE,Run,2020-11-20,1981-08-06,L5C2C7,Male,he/him,NA,40
02e93113-e81c-4534-a0d7-4578db41fa7a,mg-2020-909,Run BE,Run,2020-11-20,1957-10-14,T2A0C7,Intersex,she/her,U+1F3FD,64
02eb84d1-25e1-4521-aa48-a5ed3cc55734,mg-2021-960,Advance 2,Advance,2021-07-08,1957-10-23,H2S2G1,Female,she/her,NA,64
02eb9bb3-3270-42db-b1bb-0f56d3048087,mg-2020-658,Active Alpha,Active,2020-12-30,1960-01-31,R2V3S4,Intersex,he/him,U+1F3FD,62
02eeff28-9281-4757-9369-2731498103e2,mg-2020-909,Run BE,Run,2020-11-20,1983-12-12,M6B2R6,Female,she/her,U+1F3FB,38
02f266d9-c63f-4d1f-8c53-1beabcc43041,mg-2021-987,Run ON,Run,2021-12-04,1952-01-26,T2K0X7,Female,she/her,U+1F3FD,70
02f50624-f02f-4b89-abf6-61e028e02687,mg-2021-960,Advance 2,Advance,2021-07-08,1987-03-26,M1H1R8,Female,she/her,U+1F3FD,35
02f841ef-0eec-43fa-af3e-269d084289ad,mg-2021-960,Advance 2,Advance,2021-07-08,1967-06-02,H1C2E5,Female,she/her,U+1F3FD,54
02ffce91-c778-44a6-be1f-1ce8b8189197,mg-2020-909,Run BE,Run,2020-11-20,2003-05-23,M9B6H6,Female,she/her,U+1F3FC,18
030082c6-5db4-49c8-8d87-1e567e173ca5,mg-2021-960,Advance 2,Advance,2021-07-08,2001-03-22,M3B2B2,Female,she/her,U+1F3FD,21
0305651d-8354-42b8-9038-71711c2e1896,mg-2020-827,Advance,Advance,2020-08-20,1952-04-25,M2N5L3,Female,she/her,U+1F3FF,69
030793f8-ab92-4a79-8c30-7f1bf9fd8b7a,mg-2021-960,Advance 2,Advance,2021-07-08,1993-08-22,V3Z9M7,Female,she/her,U+1F3FC,28
030f6638-ec9a-4c42-8ceb-15b11ca55294,mg-2021-960,Advance 2,Advance,2021-07-08,1987-03-26,M6B2P2,Female,she/her,U+1F3FB,35
03108cde-9d4b-4da7-9e05-78bb19d0bd69,mg-2020-658,Active Alpha,Active,2020-12-30,1996-08-21,M1M3A3,Female,she/her,NA,25
03181a42-6b36-4878-b98e-1081bcc7c33d,mg-2020-909,Run BE,Run,2020-11-20,1977-12-15,S7N4A4,Female,she/her,U+1F3FD,44
031abda3-7ea8-44a3-ab22-2b0c8f8533df,mg-2020-658,Active Alpha,Active,2020-12-30,2003-10-08,R2V3P8,Male,he/him,U+1F3FE,18
031d91bf-d17b-4e73-8ca1-38d93db71bcb,mg-2021-987,Run ON,Run,2021-12-04,1955-06-20,M6J3H4,Male,he/him,U+1F3FC,66
0321f988-e800-45d7-9657-4b1623987ab2,mg-2020-909,Run BE,Run,2020-11-20,1957-06-01,H1M1R6,Female,she/her,NA,64
0322f057-c350-4072-8031-61d8ec4d3cba,mg-2021-960,Advance 2,Advance,2021-07-08,1969-10-14,M9N3Z8,Female,she/her,NA,52
032f32f4-c857-47fd-9bde-2b81269752dc,mg-2020-909,Run BE,Run,2020-11-20,1988-12-29,M6P2V2,Female,she/her,U+1F3FD,33
03358042-991b-4ef0-b444-b1acb75859eb,mg-2020-909,Run BE,Run,2020-11-20,1994-05-23,T5C0G9,Female,she/her,U+1F3FC,27
0335ea92-6705-4c76-bea1-3ac465c9652d,mg-2021-987,Run ON,Run,2021-12-04,1978-10-24,M6B2T1,Female,she/her,U+1F3FE,43
0337634c-2000-427a-9d37-61fbd239cd20,mg-2021-960,Advance 2,Advance,2021-07-08,1978-01-15,R2V4Y3,Female,she/her,U+1F3FD,44
0337beb0-b9f7-4121-ba6a-5cbed431c921,mg-2020-658,Active Alpha,Active,2020-12-30,1952-02-09,L8H5G8,Female,she/her,U+1F3FE,70
0337d9cd-13fd-4142-bc18-d08596a89d68,mg-2021-960,Advance 2,Advance,2021-07-08,1988-04-20,M1K2Z7,Male,he/him,U+1F3FF,33
033f0687-af2a-49aa-ac51-30acb0885f70,mg-2021-960,Advance 2,Advance,2021-07-08,1998-12-07,M9P2V5,Female,she/her,NA,23
033fc66b-23d6-45a1-b745-815cca02cd73,mg-2021-987,Run ON,Run,2021-12-04,1972-03-16,L4S1S5,Female,she/her,NA,50
0340758b-3337-48f2-91ca-6517050cc36f,mg-2021-987,Run ON,Run,2021-12-04,1990-10-21,V3S7N2,Male,he/him,U+1F3FD,31
03408ec0-ca0a-4fb4-868c-7e307b918c26,mg-2021-987,Run ON,Run,2021-12-04,1989-10-08,M4K1Y8,Female,she/her,U+1F3FB,32
0343a2fe-0a84-461b-a7a7-361eb1a5590c,mg-2021-960,Advance 2,Advance,2021-07-08,1957-10-13,M8Z3N1,Female,she/her,U+1F3FF,64
034bbc04-c7d4-42f6-ad5c-a634b5edd31c,mg-2021-987,Run ON,Run,2021-12-04,1966-02-21,H1Z1Z6,Male,he/him,U+1F3FD,56
034e7bfb-9fcb-4179-a09f-f7fb3b8b17e7,mg-2020-909,Run BE,Run,2020-11-20,1999-06-18,V5V4L1,Male,he/him,U+1F3FC,22
03539f49-8de5-4253-8954-6ab28a65710b,mg-2021-960,Advance 2,Advance,2021-07-08,1989-04-18,H3G2A8,Female,she/her,U+1F3FB,32
03598b87-5169-4099-a0ba-704f3a912b91,mg-2020-827,Advance,Advance,2020-08-20,1985-02-01,H2P2A6,Female,she/her,NA,37
0359d8b9-97ea-451c-b979-adf810b0b7f5,mg-2021-960,Advance 2,Advance,2021-07-08,1992-02-18,M9W4P6,Male,he/him,U+1F3FD,30
035a7165-881b-453c-8304-088b6da1a594,mg-2020-827,Advance,Advance,2020-08-20,1994-02-20,M6N3T6,Male,he/him,U+1F3FD,28
035cdeb1-cd48-4b70-bea5-0ae2abbe1d19,mg-2020-909,Run BE,Run,2020-11-20,1973-01-12,H9E1A3,Female,she/her,U+1F3FE,49
035ee11c-5b89-49ee-9730-1d68c94e2902,mg-2020-909,Run BE,Run,2020-11-20,1976-12-16,R2L1A8,Female,she/her,NA,45
036364a2-f687-4698-8661-09d72e70d4df,mg-2020-909,Run BE,Run,2020-11-20,1955-10-17,L4X1B4,Female,she/her,U+1F3FC,66
03652b89-1a8c-4419-a7cd-ae3113d9dd76,mg-2021-960,Advance 2,Advance,2021-07-08,1974-01-04,H1X1N6,Female,she/her,U+1F3FD,48
0369d10e-6ad2-4239-a51e-db0cd0951972,mg-2019-517,Run 875,Run,2019-09-12,1971-10-20,T2V2G5,Male,he/him,U+1F3FC,50
036a1216-5630-40bf-95f2-dc2c3322d26b,mg-2021-960,Advance 2,Advance,2021-07-08,1943-10-10,V5K2A7,Female,she/her,U+1F3FD,78
03703716-a7d3-4b2b-b292-f3adab9e9464,mg-2020-827,Advance,Advance,2020-08-20,1999-04-16,K2G5J7,Female,she/her,U+1F3FF,22
0371ddc4-902b-4349-9b69-289a989e77a3,mg-2021-960,Advance 2,Advance,2021-07-08,1985-04-27,T6A0K2,Female,she/her,NA,36
037213d2-28dd-4ed5-8818-e7c799a11203,mg-2019-517,Run 875,Run,2019-09-12,1965-07-12,T2Z1G2,Female,she/her,U+1F3FB,56
03770ee1-f090-4c81-b92a-0110021c763b,mg-2021-987,Run ON,Run,2021-12-04,2004-10-25,M9B3R6,Male,he/him,U+1F3FD,17
03775161-0aa5-47d8-84d0-d9d51ed29ec6,mg-2020-909,Run BE,Run,2020-11-20,1984-01-31,J1H3P3,Male,he/him,NA,38
037ab97e-d05c-4d08-8c5d-e07f4dd7a9c2,mg-2021-987,Run ON,Run,2021-12-04,1980-02-09,L9A3Z4,Female,she/her,NA,42
037af23d-4a42-4ac9-9406-ac66b87248ba,mg-2019-373,Active,Active,2019-10-13,1967-02-06,H7T2M6,Female,she/her,U+1F3FB,55
037bd7bf-a3a3-4a56-aae2-b1a2879218c8,mg-2020-909,Run BE,Run,2020-11-20,1993-03-19,T6L5E8,Female,she/her,NA,29
037c5638-1438-40a3-a5eb-c4219516a6f9,mg-2021-987,Run ON,Run,2021-12-04,1988-03-14,H4H1M4,Female,she/her,U+1F3FF,34
037f3588-116d-40dd-bb44-5b540ad52e89,mg-2021-960,Advance 2,Advance,2021-07-08,1966-09-25,H3A2S1,Male,he/him,U+1F3FF,55
0383d327-9ed6-47e0-a4ac-ee451b4a94dc,mg-2020-909,Run BE,Run,2020-11-20,1963-06-25,T6C4B6,Female,she/her,U+1F3FE,58
038527dc-93fd-4cd6-a301-a8b6e70c1f6b,mg-2020-658,Active Alpha,Active,2020-12-30,1954-04-04,H9K1J3,Female,she/her,U+1F3FD,68
038abfc0-9083-4c1f-98d0-b823080b5984,mg-2020-909,Run BE,Run,2020-11-20,1978-08-23,T6L2E6,Male,he/him,U+1F3FC,43
038e24de-c497-4bdb-ba9c-cd7fdd7ad05b,mg-2021-960,Advance 2,Advance,2021-07-08,1953-03-01,H3L1P5,Male,she/her,NA,69
0390008a-cd82-4235-9e22-353783e3bb00,mg-2021-960,Advance 2,Advance,2021-07-08,1978-03-15,G1M2H2,Male,he/him,U+1F3FE,44
0390e55f-65e6-4532-84f9-f3a257f5981a,mg-2021-960,Advance 2,Advance,2021-07-08,1964-05-13,B3P1H9,Female,she/her,U+1F3FE,57
03911d67-7b1e-4e25-a17b-e0e80d55b2ed,mg-2020-827,Advance,Advance,2020-08-20,1990-02-23,M2H3J8,Male,he/him,U+1F3FB,32
0393499b-aa74-42f9-ae77-2e39e7ea4f07,mg-2021-960,Advance 2,Advance,2021-07-08,1989-07-13,H8N1Z4,Male,he/him,U+1F3FF,32
039aa97c-eeb0-4ee3-b1fc-cbe352b26d00,mg-2020-909,Run BE,Run,2020-11-20,1982-11-09,M6K2V2,Male,he/him,NA,39
039bd58e-72b8-40fc-8435-911ec7002247,mg-2020-658,Active Alpha,Active,2020-12-30,1931-07-10,M9P2A5,Female,she/her,U+1F3FF,90
039ffa5a-6c4d-41a5-9bc9-5ab0a6a1882f,mg-2020-909,Run BE,Run,2020-11-20,1984-02-01,H7S2J7,Female,she/her,U+1F3FE,38
03a0829a-c59e-4e4e-8bb2-664c3ab8e98b,mg-2020-658,Active Alpha,Active,2020-12-30,2004-11-08,M2J4S8,Female,she/her,U+1F3FB,17
03a125f3-18ce-48b4-98f8-f782ff96c8f5,mg-2020-909,Run BE,Run,2020-11-20,1959-10-03,T3G3N7,Male,he/him,U+1F3FC,62
03a5c90a-7524-4f5e-81ad-083ebb8c39c2,mg-2021-960,Advance 2,Advance,2021-07-08,1976-11-23,G8Y7L4,Male,he/him,U+1F3FE,45
03a73317-ad31-4440-a349-693d4d0b1253,mg-2019-373,Active,Active,2019-10-13,1956-05-22,P3A1H8,Male,he/him,U+1F3FB,65
03a9a0d7-6eb1-4af7-9410-f09463c0a7a4,mg-2020-827,Advance,Advance,2020-08-20,1976-12-23,V4A9C1,Female,she/her,U+1F3FF,45
03ac0e3f-4e18-45fd-a5e2-563fb99f6aa4,mg-2021-987,Run ON,Run,2021-12-04,1981-05-13,M1C3Z6,Female,she/her,U+1F3FB,40
03aed3cf-ad5e-4e17-aac6-dae457a38205,mg-2020-909,Run BE,Run,2020-11-20,1990-02-14,M1V3J2,Female,she/her,NA,32
03b091af-d63d-43bf-b8b5-b832af0b183e,mg-2020-909,Run BE,Run,2020-11-20,1973-01-25,T2Z0L7,Female,she/her,NA,49
03b0eca0-eeb3-4381-84e9-80c5ea62e698,mg-2021-960,Advance 2,Advance,2021-07-08,1952-11-04,K1C8E3,Female,she/her,U+1F3FC,69
03b2bc0b-99be-48d6-9ae3-e11b3ba38468,mg-2021-960,Advance 2,Advance,2021-07-08,1954-03-28,H2A1Z3,Female,she/her,NA,68
03b5fdd2-88cb-421d-a17c-9d605df32cbe,mg-2019-373,Active,Active,2019-10-13,1958-08-07,M4T2S9,Male,he/him,U+1F3FC,63
03b83e17-498d-4191-8854-8fe508fbe26a,mg-2020-658,Active Alpha,Active,2020-12-30,1994-11-08,B3K1A1,Female,she/her,NA,27
03b9a1ee-6af5-47e5-92a6-cf896a1df04e,mg-2019-517,Run 875,Run,2019-09-12,1969-03-29,T5C0T7,Male,he/him,NA,53
03bedcfd-b209-402e-bf35-7fdc0914f14a,mg-2021-960,Advance 2,Advance,2021-07-08,1996-09-19,H4P0C5,Female,she/her,U+1F3FF,25
03c0da76-d33d-4bdc-af8e-8f2a09350d5e,mg-2021-987,Run ON,Run,2021-12-04,1972-11-23,M9C5B3,Female,she/her,U+1F3FE,49
03c133b1-5145-4dea-b6a4-9ad274628a5d,mg-2020-827,Advance,Advance,2020-08-20,1989-04-05,R3X0K5,Female,she/her,U+1F3FF,33
03c35d8c-7111-4798-b9ef-428609f5686e,mg-2020-658,Active Alpha,Active,2020-12-30,1956-02-05,H1G3Y8,Female,she/her,U+1F3FF,66
03c6ed8a-1495-4b3d-8ac0-cf3a0f74990d,mg-2020-658,Active Alpha,Active,2020-12-30,1999-10-11,V8T1Z9,Female,she/her,U+1F3FE,22
03c97daa-af26-4ce5-97cd-6676fadfe550,mg-2019-517,Run 875,Run,2019-09-12,1968-08-11,H1C2J6,Male,he/him,U+1F3FE,53
03cfb6da-6341-49f7-8ab1-94f6c5296d93,mg-2021-960,Advance 2,Advance,2021-07-08,1935-01-12,L7A1H8,Male,he/him,U+1F3FC,87
03d2dcf3-29f1-4377-af8d-ff3aa25aae79,mg-2021-987,Run ON,Run,2021-12-04,1986-08-30,L4J1Z7,Female,she/her,U+1F3FB,35
03d55f35-8583-4ca5-9df1-d0d534a94388,mg-2020-909,Run BE,Run,2020-11-20,1971-12-11,M1L0J4,Female,she/her,U+1F3FC,50
03ddb1ed-6387-4d6e-9753-e4774aa1dd71,mg-2021-960,Advance 2,Advance,2021-07-08,2000-02-18,H1A5T7,Male,he/him,NA,22
03df09cd-9d6f-44cf-8588-949aa31411bc,mg-2021-987,Run ON,Run,2021-12-04,1958-07-06,M6S1Y6,Female,she/her,U+1F3FD,63
03e1aa46-78d9-4232-87d3-46d023516299,mg-2021-987,Run ON,Run,2021-12-04,1963-04-18,M4E2M2,Male,he/him,U+1F3FC,58
03e5551a-bd4a-4e32-9da2-867d5c031361,mg-2021-987,Run ON,Run,2021-12-04,1953-08-30,R3P1G9,Male,he/him,U+1F3FE,68
03e7c655-8af6-41df-8f0f-b663226e78db,mg-2020-909,Run BE,Run,2020-11-20,1981-01-22,V5X1B4,Male,he/him,U+1F3FB,41
03eac1a1-e04e-42a2-ac8c-66c2b57cc747,mg-2019-517,Run 875,Run,2019-09-12,1989-06-26,M9W4C7,Female,she/her,U+1F3FB,32
03f21a8e-908d-45d0-b493-e4eec8eabe98,mg-2021-960,Advance 2,Advance,2021-07-08,1950-06-08,R3R0G7,Female,she/her,U+1F3FC,71
03f25bf5-4cdd-47ce-8229-9551f410985e,mg-2021-987,Run ON,Run,2021-12-04,1963-03-01,T5W2V3,Female,she/her,U+1F3FB,59
03f3231f-c86d-4182-ac47-63dd7b2e601a,mg-2020-909,Run BE,Run,2020-11-20,1971-03-11,M5T1R7,Male,he/him,U+1F3FF,51
03f76d4e-2393-4903-9bae-24cb8ec2bf4b,mg-2020-909,Run BE,Run,2020-11-20,1968-07-16,M6B3C4,Male,he/him,NA,53
03f91552-bb62-445d-addc-5fb731ef0edb,mg-2021-960,Advance 2,Advance,2021-07-08,2003-09-13,M4J2K8,Female,she/her,NA,18
040100aa-0518-4681-976c-93ae31dce9af,mg-2021-960,Advance 2,Advance,2021-07-08,2001-07-31,M4J3P5,Female,she/her,U+1F3FF,20
04097df8-b00d-4808-a4ee-3db4a9a1499c,mg-2019-427,Active HR,Active,2019-10-13,1974-12-07,L2J1V1,Female,she/her,U+1F3FD,47
0411bb62-9c79-4e3b-b351-12f4f21eb3d9,mg-2020-909,Run BE,Run,2020-11-20,1962-10-08,E1E1P2,Male,he/him,U+1F3FC,59
0412e66e-df68-4b69-99f2-b0bdf380bfd4,mg-2021-960,Advance 2,Advance,2021-07-08,1950-09-20,K2G5P7,Female,she/her,U+1F3FC,71
0413d51e-4c6c-4111-9c79-c87ed1be413c,mg-2021-960,Advance 2,Advance,2021-07-08,2001-10-12,H1E3R5,Female,she/her,U+1F3FF,20
0417a1fa-0517-4f75-9501-98a3455833a7,mg-2021-987,Run ON,Run,2021-12-04,1971-04-16,L8G2K6,Female,she/her,U+1F3FB,50
041d4a41-aa4c-4fab-87b8-700758b56607,mg-2021-960,Advance 2,Advance,2021-07-08,1957-05-22,M2J1Y5,Female,she/her,U+1F3FD,64
042096f9-45db-4cef-a0ea-96a627d07380,mg-2021-987,Run ON,Run,2021-12-04,1988-01-19,J6Y0J4,Female,she/her,NA,34
042337e6-429c-4089-9250-f8e153b41e59,mg-2020-658,Active Alpha,Active,2020-12-30,2004-01-25,L8K3S7,Male,he/him,U+1F3FB,18
04234c74-9943-48ea-b571-e44ffb9d0d86,mg-2019-517,Run 875,Run,2019-09-12,1963-01-11,R2Y1X8,Female,she/her,NA,59
0427908a-b838-43be-bce1-04a3ed8d8dad,mg-2021-987,Run ON,Run,2021-12-04,1990-05-29,T6A0C4,Female,she/her,U+1F3FB,31
042937d7-2592-45b9-9947-102fc05d5630,mg-2020-909,Run BE,Run,2020-11-20,1988-09-08,T2P2A7,Male,he/him,NA,33
042e1d04-7449-49e3-bb7a-591e8fd56976,mg-2021-987,Run ON,Run,2021-12-04,1995-06-27,H1E1B7,Female,she/her,U+1F3FD,26
042f4a3a-5b2f-4abc-8780-79b7ac24905b,mg-2021-960,Advance 2,Advance,2021-07-08,1953-02-24,T1Y3M9,Female,she/her,U+1F3FC,69
0432e55d-1fd8-458e-9b39-cbd26da01985,mg-2020-909,Run BE,Run,2020-11-20,1968-02-19,M1B6J6,Female,they/them,U+1F3FB,54
043507e8-74ea-4afe-adc7-128c3eea23c8,mg-2020-658,Active Alpha,Active,2020-12-30,1965-06-24,S7M2V7,Female,she/her,NA,56
0438fdb7-aa95-4ad9-afa0-9a27fe8f5f38,mg-2020-827,Advance,Advance,2020-08-20,1998-10-22,T1Y5X6,Male,he/him,NA,23
043aab24-b3eb-4bbc-9760-ad05b5c76dce,mg-2021-987,Run ON,Run,2021-12-04,1987-08-19,M6N2C2,Female,she/her,U+1F3FB,34
0444605a-38f2-4568-9b52-c618f59958e6,mg-2021-987,Run ON,Run,2021-12-04,1974-01-11,R2P1J7,Female,she/her,U+1F3FD,48
04544c39-1723-45ed-b19e-91b4ad9a5b93,mg-2021-960,Advance 2,Advance,2021-07-08,1972-08-04,L6L2C6,Female,she/her,NA,49
0454c656-c291-4713-95d8-8d63cdbaba9a,mg-2021-960,Advance 2,Advance,2021-07-08,1953-07-25,M9A3S7,Female,she/her,U+1F3FD,68
04567fd0-5524-4157-bfc3-5a34a366fa52,mg-2021-987,Run ON,Run,2021-12-04,1994-07-24,V5G1E1,Female,she/her,U+1F3FE,27
0457716f-7a65-44f2-9d71-9a1cdb9d68f7,mg-2021-960,Advance 2,Advance,2021-07-08,1990-09-17,T2Z1A6,Female,they/them,U+1F3FF,31
045993fd-e157-4753-8530-5dfb4e515958,mg-2021-987,Run ON,Run,2021-12-04,1980-07-21,T3K0M9,Male,he/him,U+1F3FB,41
045b82b1-7500-48d9-b6b0-1d48bdd4dc87,mg-2021-987,Run ON,Run,2021-12-04,1959-11-25,M1S1J7,Male,he/him,U+1F3FC,62
045f2c5f-df33-4d55-8f9f-6c9114022fb2,mg-2021-987,Run ON,Run,2021-12-04,1992-03-23,M3H3C8,Female,she/her,NA,30
04642bf3-57bc-44db-9780-957ec8bff00e,mg-2020-909,Run BE,Run,2020-11-20,1960-04-01,H3L3R1,Female,she/her,U+1F3FE,62
046768c2-367f-42a4-9c0d-d05a87bdcb38,mg-2021-960,Advance 2,Advance,2021-07-08,1957-01-18,K2K2P7,Male,he/him,U+1F3FD,65
046a723f-026c-4bff-9dfe-c6bcf19f92d9,mg-2021-960,Advance 2,Advance,2021-07-08,1977-12-06,L9G2J8,NA,NA,U+1F3FC,44
04746791-109f-4e2d-9958-e52020473387,mg-2020-909,Run BE,Run,2020-11-20,1975-09-11,T2A5N5,Male,he/him,U+1F3FC,46
047edb77-dba1-4a46-b0bc-cb79195b5071,mg-2020-827,Advance,Advance,2020-08-20,1992-04-15,T1K5E2,Male,he/him,U+1F3FC,29
0480b753-1340-48b0-b77c-c93873ccdd8e,mg-2021-960,Advance 2,Advance,2021-07-08,1964-01-20,M9C3A6,Female,she/her,NA,58
0480c056-3631-4015-901e-99c79bdc5a85,mg-2020-909,Run BE,Run,2020-11-20,1974-09-25,M6E3X3,Female,she/her,U+1F3FB,47
0486f94b-e5f5-4309-ad71-cedbebc8adbb,mg-2019-427,Active HR,Active,2019-10-13,2004-07-15,T2E4P5,Female,she/her,U+1F3FD,17
048cbfdc-6ec2-4dac-8b16-9b6c40db43c1,mg-2020-909,Run BE,Run,2020-11-20,1990-11-08,M5V0M6,Female,she/her,NA,31
0499f18a-cf25-4436-beef-21bf590190ff,mg-2021-987,Run ON,Run,2021-12-04,2001-01-04,K4A1X2,Female,she/her,U+1F3FF,21
049c86b4-6bb5-47fa-b731-12aacf6c1aa5,mg-2020-909,Run BE,Run,2020-11-20,1979-09-10,M9B5M2,Female,she/her,NA,42
04a304d2-dc8d-4f83-967c-a2f6e271eb82,mg-2021-960,Advance 2,Advance,2021-07-08,1952-04-28,M3H5X4,Male,he/him,NA,69
04a5dea1-36c0-435b-b59f-98b97cac6041,mg-2020-909,Run BE,Run,2020-11-20,1975-06-26,K2B7T6,Female,she/her,U+1F3FB,46
04a8582b-8ca8-4dc9-94df-58447525f919,mg-2020-658,Active Alpha,Active,2020-12-30,1942-08-16,H1V3J4,Female,she/her,NA,79
04aaa48e-7333-4582-a52a-5456749f640d,mg-2021-960,Advance 2,Advance,2021-07-08,1960-04-03,K1V1V7,Female,she/her,U+1F3FD,62
04af1d50-9f6d-4d0e-84a7-24a29e11d52e,mg-2021-960,Advance 2,Advance,2021-07-08,1960-08-15,M1K4E8,Male,he/him,NA,61
04aff0ab-ce65-491b-b3db-d1db69edd5c7,mg-2021-987,Run ON,Run,2021-12-04,1985-05-27,K2J5Z7,Female,she/her,U+1F3FC,36
